status,evse_id,coordinates_latitude,coordinates_longitude
AVAILABLE,IT*2ZG*ETACW2244221S0636*1,38.0329013,12.5309154
AVAILABLE,IT*2ZG*ETACW2244820S0128*1,41.063225,14.6387198
AVAILABLE,IT*2ZG*ETACW2244820S0411*1,41.061013,14.6340982
AVAILABLE,IT*220*E0CR71,45.204,7.63675
AVAILABLE,IT*220*E0CR72,45.204,7.63675
AVAILABLE,IT*220*E0CR73,45.204,7.63675
OUTOFORDER,IT*220*E00011,45.469923,9.16185
OUTOFORDER,IT*220*E00012,45.469923,9.16185
UNKNOWN,IT*220*E00031,45.883776,11.021371
AVAILABLE,IT*220*E00051,46.313476,10.800538
AVAILABLE,IT*220*E00052,46.313476,10.800538
CHARGING,IT*220*E00121,45.472496,9.180855
AVAILABLE,IT*220*E00122,45.472496,9.180855
AVAILABLE,IT*220*E00141,45.37342,10.508068
AVAILABLE,IT*220*E00142,45.37342,10.508068
AVAILABLE,IT*220*E00151,45.157434,10.781906
AVAILABLE,IT*220*E00152,45.157434,10.781906
AVAILABLE,IT*220*E00181,44.997423,11.114491
AVAILABLE,IT*220*E00231,45.006677,11.299616
UNKNOWN,IT*220*E00251,45.037511,11.224017
AVAILABLE,IT*220*E00291,44.975705,11.119174
AVAILABLE,IT*220*E00301,45.033019,11.105747
AVAILABLE,IT*220*E00311,45.057836,11.125372
AVAILABLE,IT*220*E00321,45.069968,11.021041
AVAILABLE,IT*220*E00341,46.073737,11.120844
AVAILABLE,IT*220*E00342,46.073737,11.120844
AVAILABLE,IT*220*E00351,45.39273,10.488278
AVAILABLE,IT*220*E00352,45.39273,10.488278
AVAILABLE,IT*220*E00481,45.145237,10.794913
CHARGING,IT*220*E00482,45.145237,10.794913
AVAILABLE,IT*220*E00501,45.094117,10.514705
AVAILABLE,IT*220*E00502,45.094117,10.514705
AVAILABLE,IT*220*E00561,45.14539,11.027691
AVAILABLE,IT*220*E00562,45.14539,11.027691
AVAILABLE,IT*220*E00611,45.076219,7.67171
AVAILABLE,IT*220*E00612,45.076219,7.67171
AVAILABLE,IT*220*E00621,45.073583,7.675923
AVAILABLE,IT*220*E00622,45.073583,7.675923
AVAILABLE,IT*220*E00631,45.073887,7.68408
AVAILABLE,IT*220*E00632,45.073887,7.68408
CHARGING,IT*220*E00641,45.071268,7.666655
CHARGING,IT*220*E00642,45.071268,7.666655
AVAILABLE,IT*220*E00651,45.064995,7.69358
AVAILABLE,IT*220*E00652,45.064995,7.69358
AVAILABLE,IT*220*E00661,45.068841,7.67637
CHARGING,IT*220*E00662,45.068841,7.67637
CHARGING,IT*220*E00671,45.066667,7.681389
CHARGING,IT*220*E00672,45.066667,7.681389
CHARGING,IT*220*E00681,45.063889,7.675833
AVAILABLE,IT*220*E00682,45.063889,7.675833
AVAILABLE,IT*220*E00691,45.053056,7.669444
CHARGING,IT*220*E00692,45.053056,7.669444
CHARGING,IT*220*E00701,45.070278,7.686667
AVAILABLE,IT*220*E00702,45.070278,7.686667
AVAILABLE,IT*220*E01281,45.000665,10.48983
AVAILABLE,IT*220*E01282,45.000665,10.48983
AVAILABLE,IT*220*E01301,45.891532,10.845942
AVAILABLE,IT*220*E01302,45.891532,10.845942
CHARGING,IT*220*E01321,45.156694,10.791035
OUTOFORDER,IT*220*E01322,45.156694,10.791035
AVAILABLE,IT*220*E01731,45.162126,10.811487
AVAILABLE,IT*220*E01741,45.162126,10.811487
AVAILABLE,IT*220*E01891,45.199553,10.797025
AVAILABLE,IT*220*E01892,45.199553,10.797025
AVAILABLE,IT*220*E01941,45.147731,10.796973
AVAILABLE,IT*220*E01942,45.147731,10.796973
AVAILABLE,IT*220*E02321,45.162126,10.811487
AVAILABLE,IT*220*E02322,45.162126,10.811487
AVAILABLE,IT*220*E02331,45.145237,10.794913
AVAILABLE,IT*220*E02332,45.145237,10.794913
AVAILABLE,IT*220*E02341,45.164121,10.788877
AVAILABLE,IT*220*E02342,45.164121,10.788877
OUTOFORDER,IT*220*E02351,45.155894,10.770627
OUTOFORDER,IT*220*E02352,45.155894,10.770627
AVAILABLE,IT*220*E02361,45.148768,10.774468
AVAILABLE,IT*220*E02362,45.148768,10.774468
AVAILABLE,IT*220*E02371,45.151216,10.78268
AVAILABLE,IT*220*E02372,45.151216,10.78268
OUTOFORDER,IT*220*E02381,45.16075,10.789815
OUTOFORDER,IT*220*E02382,45.16075,10.789815
AVAILABLE,IT*220*E02391,45.153477,10.797832
CHARGING,IT*220*E02392,45.153477,10.797832
AVAILABLE,IT*220*E02461,45.006307,11.182419
AVAILABLE,IT*220*E03231,45.167538,10.824526
AVAILABLE,IT*220*E03232,45.167538,10.824526
AVAILABLE,IT*220*E03233,45.167538,10.824526
AVAILABLE,IT*220*E03921,46.052746,11.462987
AVAILABLE,IT*220*E03931,46.20785,11.12845
AVAILABLE,IT*220*E03941,46.20785,11.12845
AVAILABLE,IT*220*E03951,46.20785,11.12845
AVAILABLE,IT*220*E03961,46.20785,11.12845
AVAILABLE,IT*220*E04011,45.119825,10.533153
AVAILABLE,IT*220*E04021,45.119825,10.533153
AVAILABLE,IT*220*E04031,45.118452,10.53341
AVAILABLE,IT*220*E04041,45.118452,10.53341
AVAILABLE,IT*220*E04051,45.088014,10.604503
AVAILABLE,IT*220*E04061,45.088014,10.604503
AVAILABLE,IT*220*E04071,45.135177,10.605646
AVAILABLE,IT*220*E04081,45.135177,10.605646
AVAILABLE,IT*220*EBS000120*1,45.657107,9.965173
AVAILABLE,IT*220*EBS000120*2,45.657107,9.965173
OUTOFORDER,IT*220*EMN010129*1,45.000665,10.48983
AVAILABLE,IT*220*EMN0100241,44.982433,11.352346
AVAILABLE,IT*220*ETO000017*1,45.508286,7.750544
AVAILABLE,IT*220*ETO000017*2,45.508286,7.750544
AVAILABLE,IT*220*ETO000019*1,45.459944,7.777028
AVAILABLE,IT*220*ETO000019*2,45.459944,7.777028
AVAILABLE,IT*A2A*E4152*7*7*7*0001*5*5*5*18*1,45.711333,9.671086
AVAILABLE,IT*A2A*E4152*7*7*7*0001*5*5*5*18*2,45.711333,9.671086
AVAILABLE,IT*A2A*E4152*7*7*7*0001*5*5*5*18*3,45.711333,9.671086
AVAILABLE,IT*A2A*E4152*7*7*7*0002*5*5*5*18*1,45.691447,9.673639
AVAILABLE,IT*A2A*E4152*7*7*7*0002*5*5*5*18*2,45.691447,9.673639
AVAILABLE,IT*A2A*E4152*7*7*7*0002*5*5*5*18*3,45.691447,9.673639
AVAILABLE,IT*A2A*E4152*7*7*7*0003*5*5*5*18*1,45.419762,10.378468
AVAILABLE,IT*A2A*E4152*7*7*7*0003*5*5*5*18*2,45.419762,10.378468
AVAILABLE,IT*A2A*E4152*7*7*7*0003*5*5*5*18*3,45.419762,10.378468
AVAILABLE,IT*A2A*E4152*7*7*7*0004*5*5*5*18*1,45.514105,10.230298
AVAILABLE,IT*A2A*E4152*7*7*7*0004*5*5*5*18*2,45.514105,10.230298
AVAILABLE,IT*A2A*E4152*7*7*7*0004*5*5*5*18*3,45.514105,10.230298
AVAILABLE,IT*A2A*E4152*7*7*7*0005*5*5*5*18*1,45.706373,9.659171
AVAILABLE,IT*A2A*E4152*7*7*7*0005*5*5*5*18*2,45.706373,9.659171
CHARGING,IT*A2A*E4152*7*7*7*0005*5*5*5*18*3,45.706373,9.659171
AVAILABLE,IT*A2A*E4152*7*7*7*0006*5*5*5*18*1,45.693596,9.669664
AVAILABLE,IT*A2A*E4152*7*7*7*0006*5*5*5*18*2,45.693596,9.669664
CHARGING,IT*A2A*E4152*7*7*7*0006*5*5*5*18*3,45.693596,9.669664
AVAILABLE,IT*A2A*E4152*7*7*7*0007*5*5*5*18*1,45.686623,9.639961
AVAILABLE,IT*A2A*E4152*7*7*7*0007*5*5*5*18*2,45.686623,9.639961
CHARGING,IT*A2A*E4152*7*7*7*0007*5*5*5*18*3,45.686623,9.639961
AVAILABLE,IT*A2A*E4152*7*7*7*0008*5*5*5*18*1,45.711696,9.698911
AVAILABLE,IT*A2A*E4152*7*7*7*0008*5*5*5*18*2,45.711696,9.698911
AVAILABLE,IT*A2A*E4152*7*7*7*0008*5*5*5*18*3,45.711696,9.698911
AVAILABLE,IT*A2A*E6780*7*7*7*0001*5*5*5*19*1,45.13774,10.035843
AVAILABLE,IT*A2A*E6780*7*7*7*0001*5*5*5*19*2,45.13774,10.035843
AVAILABLE,IT*A2A*E6780*7*7*7*0001*5*5*5*19*3,45.13774,10.035843
AVAILABLE,IT*A2A*E6780*7*7*7*0002*5*5*5*19*1,45.142007,10.015871
AVAILABLE,IT*A2A*E6780*7*7*7*0002*5*5*5*19*2,45.142007,10.015871
AVAILABLE,IT*A2A*E6780*7*7*7*0002*5*5*5*19*3,45.142007,10.015871
AVAILABLE,IT*A2A*E38002614*1,45.517405,10.223472
AVAILABLE,IT*A2A*E38002614*2,45.517405,10.223472
AVAILABLE,IT*A2A*E38002614*3,45.517405,10.223472
AVAILABLE,IT*A2A*E38002614*4,45.517405,10.223472
AVAILABLE,IT*A2A*E38002614*5,45.517405,10.223472
AVAILABLE,IT*A2A*E38002614*6,45.517405,10.223472
AVAILABLE,IT*A2A*E38002614*7,45.517405,10.223472
AVAILABLE,IT*A2A*E38002614*8,45.517405,10.223472
AVAILABLE,IT*A2A*E38002615*1,45.517405,10.223472
CHARGING,IT*A2A*E38002615*2,45.517405,10.223472
AVAILABLE,IT*A2A*E38002617*1,45.554021,10.222849
AVAILABLE,IT*A2A*E38002617*2,45.554021,10.222849
AVAILABLE,IT*A2A*E38002617*3,45.554021,10.222849
AVAILABLE,IT*A2A*E38002617*4,45.554021,10.222849
AVAILABLE,IT*A2A*E38002617*5,45.554021,10.222849
AVAILABLE,IT*A2A*E38002617*6,45.554021,10.222849
AVAILABLE,IT*A2A*E38002617*7,45.554021,10.222849
AVAILABLE,IT*A2A*E38002617*8,45.554021,10.222849
AVAILABLE,IT*A2A*E38002617*9,45.554021,10.222849
AVAILABLE,IT*A2A*E38002617*10,45.554021,10.222849
AVAILABLE,IT*A2A*E38002621*1,45.553973,10.222825
AVAILABLE,IT*A2A*E38002621*2,45.553973,10.222825
AVAILABLE,IT*A2A*E38002624*1,45.526031,10.189172
AVAILABLE,IT*A2A*E38002624*2,45.526031,10.189172
AVAILABLE,IT*A2A*E38002624*3,45.526031,10.189172
AVAILABLE,IT*A2A*E38002624*4,45.526031,10.189172
AVAILABLE,IT*A2A*E38002624*5,45.526031,10.189172
AVAILABLE,IT*A2A*E38002624*6,45.526031,10.189172
AVAILABLE,IT*A2A*E38002624*7,45.526031,10.189172
AVAILABLE,IT*A2A*E38002624*8,45.526031,10.189172
AVAILABLE,IT*A2A*E38002624*9,45.526031,10.189172
OUTOFORDER,IT*A2A*E38002624*10,45.526031,10.189172
AVAILABLE,IT*A2A*E38002628*1,45.525977,10.189145
CHARGING,IT*A2A*E38002628*2,45.525977,10.189145
AVAILABLE,IT*A2A*E38002631*1,45.514489,10.251004
AVAILABLE,IT*A2A*E38002631*2,45.514489,10.251004
AVAILABLE,IT*A2A*E38002640*1,45.514489,10.251004
AVAILABLE,IT*A2A*E38002640*2,45.514489,10.251004
AVAILABLE,IT*A2A*E38009636*1,45.461512,9.202415
AVAILABLE,IT*A2A*E38009636*2,45.461512,9.202415
AVAILABLE,IT*A2A*E38009636*3,45.461517,9.202426
AVAILABLE,IT*A2A*E38009636*4,45.461517,9.202426
AVAILABLE,IT*A2A*E38009636*5,45.461517,9.202426
CHARGING,IT*A2A*E38009636*6,45.461517,9.202426
CHARGING,IT*A2A*E38009636*7,45.461517,9.202426
CHARGING,IT*A2A*E38009636*8,45.461517,9.202426
AVAILABLE,IT*A2A*E38009636*9,45.461517,9.202426
AVAILABLE,IT*A2A*E38009636*10,45.461517,9.202426
AVAILABLE,IT*A2A*E38009636*11,45.461517,9.202426
AVAILABLE,IT*A2A*E38009636*12,45.461517,9.202426
CHARGING,IT*A2A*E38009636*13,45.461517,9.202426
AVAILABLE,IT*A2A*E38009636*14,45.461517,9.202426
CHARGING,IT*A2A*E38009637*1,45.461562,9.20241
AVAILABLE,IT*A2A*E38009637*2,45.461562,9.20241
AVAILABLE,IT*A2A*E38009637*3,45.461562,9.20241
AVAILABLE,IT*A2A*E38009637*4,45.461562,9.20241
AVAILABLE,IT*A2A*E38009637*5,45.461562,9.20241
AVAILABLE,IT*A2A*E38009637*6,45.461562,9.20241
AVAILABLE,IT*A2A*E38009637*7,45.461562,9.20241
AVAILABLE,IT*A2A*E38009637*8,45.461562,9.20241
AVAILABLE,IT*A2A*E38009637*9,45.461562,9.20241
AVAILABLE,IT*A2A*E38009637*10,45.461562,9.20241
AVAILABLE,IT*A2A*E38009637*11,45.461562,9.20241
CHARGING,IT*A2A*E38009637*12,45.461562,9.20241
OUTOFORDER,IT*A2A*E38009644*1,45.518407,9.208027
OUTOFORDER,IT*A2A*E38009644*2,45.518407,9.208027
OUTOFORDER,IT*A2A*E38009649*1,45.518378,9.208132
OUTOFORDER,IT*A2A*E38009649*2,45.518378,9.208132
OUTOFORDER,IT*A2A*E38009649*3,45.518378,9.208132
OUTOFORDER,IT*A2A*E38009649*4,45.518378,9.208132
OUTOFORDER,IT*A2A*E38009649*5,45.518378,9.208132
OUTOFORDER,IT*A2A*E38009649*6,45.518378,9.208132
OUTOFORDER,IT*A2A*E38009649*7,45.518378,9.208132
OUTOFORDER,IT*A2A*E38009649*8,45.518378,9.208132
OUTOFORDER,IT*A2A*E38009649*9,45.518378,9.208132
OUTOFORDER,IT*A2A*E38009649*10,45.518378,9.208132
AVAILABLE,IT*A2A*E11948057490001*1,45.58421,10.17963
AVAILABLE,IT*A2A*E11948057490001*2,45.58421,10.17963
AVAILABLE,IT*A2A*E11948057490001*3,45.58421,10.17963
AVAILABLE,IT*A2A*E11948057500001*1,45.632459,9.860249
AVAILABLE,IT*A2A*E11948057500001*2,45.632459,9.860249
AVAILABLE,IT*A2A*E11948057500001*3,45.632459,9.860249
AVAILABLE,IT*A2A*E11948057500002*1,45.355764,9.679891
AVAILABLE,IT*A2A*E11948057500002*2,45.355764,9.679891
AVAILABLE,IT*A2A*E11948057500002*3,45.355764,9.679891
AVAILABLE,IT*A2A*E11948057500003*1,45.578394,10.009855
AVAILABLE,IT*A2A*E11948057500003*2,45.578394,10.009855
AVAILABLE,IT*A2A*E11948057500003*3,45.578394,10.009855
CHARGING,IT*A2A*E11948057500005*1,45.548974,9.338068
CHARGING,IT*A2A*E11948057500005*2,45.548974,9.338068
AVAILABLE,IT*A2A*E11948057500005*3,45.548974,9.338068
AVAILABLE,IT*A2A*E11948057500007*1,45.51123,10.32231
AVAILABLE,IT*A2A*E11948057500007*2,45.51123,10.32231
AVAILABLE,IT*A2A*E11948057500007*3,45.51123,10.32231
AVAILABLE,IT*A2A*E11950060150001*1,45.48806,9.02303
AVAILABLE,IT*A2A*E11950060150001*2,45.48806,9.02303
AVAILABLE,IT*A2A*E11950060150001*3,45.48806,9.02303
AVAILABLE,IT*A2A*E12005061520001*1,45.394505,9.26325
AVAILABLE,IT*A2A*E12005061520001*2,45.394505,9.26325
AVAILABLE,IT*A2A*E12005061520001*3,45.394505,9.26325
AVAILABLE,IT*A2A*E12005061520003*1,45.68213,9.668057
AVAILABLE,IT*A2A*E12005061520003*2,45.68213,9.668057
AVAILABLE,IT*A2A*E12005061520003*3,45.68213,9.668057
AVAILABLE,IT*A2A*E12005061520004*1,45.294138,9.771093
AVAILABLE,IT*A2A*E12005061520004*2,45.294138,9.771093
AVAILABLE,IT*A2A*E12005061520004*3,45.294138,9.771093
AVAILABLE,IT*A2A*E12005061520005*1,45.638954,10.19227
AVAILABLE,IT*A2A*E12005061520005*2,45.638954,10.19227
AVAILABLE,IT*A2A*E12005061520005*3,45.638954,10.19227
AVAILABLE,IT*A2A*E12005061520006*1,45.005208,10.986335
AVAILABLE,IT*A2A*E12005061520006*2,45.005208,10.986335
AVAILABLE,IT*A2A*E12005061520006*3,45.005208,10.986335
AVAILABLE,IT*A2A*E12005061520007*1,45.58142,10.1583
AVAILABLE,IT*A2A*E12005061520007*2,45.58142,10.1583
AVAILABLE,IT*A2A*E12005061520007*3,45.58142,10.1583
AVAILABLE,IT*A2A*E12005061520008*1,45.477012,9.198223
AVAILABLE,IT*A2A*E12005061520008*2,45.477012,9.198223
AVAILABLE,IT*A2A*E12005061520008*3,45.477012,9.198223
AVAILABLE,IT*A2A*E12005061520009*1,45.728482,8.887592
AVAILABLE,IT*A2A*E12005061520009*2,45.728482,8.887592
AVAILABLE,IT*A2A*E12005061520009*3,45.728482,8.887592
AVAILABLE,IT*A2A*E12005061520011*1,45.417466,10.075555
AVAILABLE,IT*A2A*E12005061520011*2,45.417466,10.075555
AVAILABLE,IT*A2A*E12005061520011*3,45.417466,10.075555
AVAILABLE,IT*A2A*E12006057990001*1,44.841256,7.713051
AVAILABLE,IT*A2A*E12006057990001*2,44.841256,7.713051
AVAILABLE,IT*A2A*E12006057990001*3,44.841256,7.713051
AVAILABLE,IT*A2A*E12006057990002*1,45.249538,10.297239
AVAILABLE,IT*A2A*E12006057990002*2,45.249538,10.297239
AVAILABLE,IT*A2A*E12006057990002*3,45.249538,10.297239
AVAILABLE,IT*A2A*E12006057990003*1,45.8501,10.16515
AVAILABLE,IT*A2A*E12006057990003*2,45.8501,10.16515
AVAILABLE,IT*A2A*E12006057990003*3,45.8501,10.16515
AVAILABLE,IT*A2A*E12006057990004*1,44.902474,8.620077
AVAILABLE,IT*A2A*E12006057990004*2,44.902474,8.620077
AVAILABLE,IT*A2A*E12006057990004*3,44.902474,8.620077
AVAILABLE,IT*A2A*E12010003810001*1,45.442926,9.162937
AVAILABLE,IT*A2A*E12010003810001*2,45.442926,9.162937
AVAILABLE,IT*A2A*E12010003810001*3,45.442926,9.162937
AVAILABLE,IT*A2A*E12010003810002*1,45.484601,10.32267
AVAILABLE,IT*A2A*E12010003810002*2,45.484601,10.32267
AVAILABLE,IT*A2A*E12010003810002*3,45.484601,10.32267
AVAILABLE,IT*A2A*E12010003810003*1,45.515858,10.294662
AVAILABLE,IT*A2A*E12010003810003*2,45.515858,10.294662
AVAILABLE,IT*A2A*E12010003810003*3,45.515858,10.294662
AVAILABLE,IT*A2A*E12010003810005*1,45.449411,9.220927
AVAILABLE,IT*A2A*E12010003810005*2,45.449411,9.220927
AVAILABLE,IT*A2A*E12010003810005*3,45.449411,9.220927
AVAILABLE,IT*A2A*E12010003810006*1,45.601915,10.516621
AVAILABLE,IT*A2A*E12010003810006*2,45.601915,10.516621
AVAILABLE,IT*A2A*E12010003810006*3,45.601915,10.516621
AVAILABLE,IT*A2A*E12010003810007*1,45.59186,10.155307
AVAILABLE,IT*A2A*E12010003810007*2,45.59186,10.155307
AVAILABLE,IT*A2A*E12010003810007*3,45.59186,10.155307
AVAILABLE,IT*A2A*E12010003810008*1,45.5848,10.2189
AVAILABLE,IT*A2A*E12010003810008*2,45.5848,10.2189
AVAILABLE,IT*A2A*E12010003810008*3,45.5848,10.2189
AVAILABLE,IT*A2A*E12010003810009*1,45.409258,9.12535
AVAILABLE,IT*A2A*E12010003810009*2,45.409258,9.12535
AVAILABLE,IT*A2A*E12010003810009*3,45.409258,9.12535
AVAILABLE,IT*A2A*E12010003810010*1,45.69311,9.644485
AVAILABLE,IT*A2A*E12010003810010*2,45.69311,9.644485
AVAILABLE,IT*A2A*E12010003810010*3,45.69311,9.644485
AVAILABLE,IT*A2A*E12043003820001*1,45.64993,10.26652
AVAILABLE,IT*A2A*E12043003820001*2,45.64993,10.26652
AVAILABLE,IT*A2A*E12043003820001*3,45.64993,10.26652
AVAILABLE,IT*A2A*E12043003820002*1,45.535135,9.286274
AVAILABLE,IT*A2A*E12043003820002*2,45.535135,9.286274
AVAILABLE,IT*A2A*E12043003820002*3,45.535135,9.286274
AVAILABLE,IT*A2A*E12043003820003*1,45.484161,9.152672
AVAILABLE,IT*A2A*E12043003820003*2,45.484161,9.152672
CHARGING,IT*A2A*E12043003820003*3,45.484161,9.152672
AVAILABLE,IT*A2A*E12043003820004*1,45.521955,9.264436
AVAILABLE,IT*A2A*E12043003820004*2,45.521955,9.264436
AVAILABLE,IT*A2A*E12043003820004*3,45.521955,9.264436
AVAILABLE,IT*A2A*E12043003820005*1,45.64977,10.24996
AVAILABLE,IT*A2A*E12043003820005*2,45.64977,10.24996
AVAILABLE,IT*A2A*E12043003820005*3,45.64977,10.24996
AVAILABLE,IT*A2A*E12043003820006*1,45.574668,9.615437
AVAILABLE,IT*A2A*E12043003820006*2,45.574668,9.615437
AVAILABLE,IT*A2A*E12043003820006*3,45.574668,9.615437
AVAILABLE,IT*A2A*E12043003820007*1,45.504277,9.164146
AVAILABLE,IT*A2A*E12043003820007*2,45.504277,9.164146
AVAILABLE,IT*A2A*E12043003820007*3,45.504277,9.164146
AVAILABLE,IT*A2A*E12043003820008*1,45.586575,10.547341
AVAILABLE,IT*A2A*E12043003820008*2,45.586575,10.547341
AVAILABLE,IT*A2A*E12043003820008*3,45.586575,10.547341
AVAILABLE,IT*A2A*E12043003820009*1,45.476365,10.307482
AVAILABLE,IT*A2A*E12043003820009*2,45.476365,10.307482
AVAILABLE,IT*A2A*E12043003820009*3,45.476365,10.307482
AVAILABLE,IT*A2A*E12043003820010*1,45.469782,10.294663
AVAILABLE,IT*A2A*E12043003820010*2,45.469782,10.294663
AVAILABLE,IT*A2A*E12043003820010*3,45.469782,10.294663
AVAILABLE,IT*A2A*E12043004250001*1,45.468296,9.215563
AVAILABLE,IT*A2A*E12043004250001*2,45.468296,9.215563
CHARGING,IT*A2A*E12043004250001*3,45.468296,9.215563
OUTOFORDER,IT*A2A*E12043004250002*1,45.461979,9.200406
AVAILABLE,IT*A2A*E12043004250002*2,45.461979,9.200406
CHARGING,IT*A2A*E12043004250002*3,45.461979,9.200406
AVAILABLE,IT*A2A*E12043004250003*1,45.559999,9.18515
AVAILABLE,IT*A2A*E12043004250003*2,45.559999,9.18515
AVAILABLE,IT*A2A*E12043004250003*3,45.559999,9.18515
AVAILABLE,IT*A2A*E12043004250004*1,45.250573,8.72741
AVAILABLE,IT*A2A*E12043004250004*2,45.250573,8.72741
AVAILABLE,IT*A2A*E12043004250004*3,45.250573,8.72741
CHARGING,IT*A2A*E12043004250005*1,45.437409,9.183973
CHARGING,IT*A2A*E12043004250005*2,45.437409,9.183973
AVAILABLE,IT*A2A*E12043004250005*3,45.437409,9.183973
AVAILABLE,IT*A2A*E12043004250006*1,45.463333,9.17745
AVAILABLE,IT*A2A*E12043004250006*2,45.463333,9.17745
AVAILABLE,IT*A2A*E12043004250006*3,45.463333,9.17745
AVAILABLE,IT*A2A*E12043004250008*1,45.485747,9.196348
AVAILABLE,IT*A2A*E12043004250008*2,45.485747,9.196348
CHARGING,IT*A2A*E12043004250008*3,45.485747,9.196348
OUTOFORDER,IT*A2A*E12043004250009*1,45.447904,9.209488
AVAILABLE,IT*A2A*E12043004250009*2,45.447904,9.209488
AVAILABLE,IT*A2A*E12043004250009*3,45.447904,9.209488
CHARGING,IT*A2A*E12043004250010*1,45.47939,9.226299
CHARGING,IT*A2A*E12043004250010*2,45.47939,9.226299
CHARGING,IT*A2A*E12043004250010*3,45.47939,9.226299
AVAILABLE,IT*A2A*E12106004260001*1,45.489362,9.192999
AVAILABLE,IT*A2A*E12106004260001*2,45.489362,9.192999
CHARGING,IT*A2A*E12106004260001*3,45.489362,9.192999
AVAILABLE,IT*A2A*E12106004260002*1,45.587327,10.247821
AVAILABLE,IT*A2A*E12106004260002*2,45.587327,10.247821
AVAILABLE,IT*A2A*E12106004260002*3,45.587327,10.247821
AVAILABLE,IT*A2A*E12106004260003*1,45.477902,9.160417
AVAILABLE,IT*A2A*E12106004260003*2,45.477902,9.160417
AVAILABLE,IT*A2A*E12106004260003*3,45.477902,9.160417
AVAILABLE,IT*A2A*E12106004260004*1,45.58834,10.225691
AVAILABLE,IT*A2A*E12106004260004*2,45.58834,10.225691
AVAILABLE,IT*A2A*E12106004260004*3,45.58834,10.225691
AVAILABLE,IT*A2A*E12106004260005*1,45.579183,9.859546
AVAILABLE,IT*A2A*E12106004260005*2,45.579183,9.859546
AVAILABLE,IT*A2A*E12106004260005*3,45.579183,9.859546
AVAILABLE,IT*A2A*E12106004260006*1,45.526692,9.521629
AVAILABLE,IT*A2A*E12106004260006*2,45.526692,9.521629
AVAILABLE,IT*A2A*E12106004260006*3,45.526692,9.521629
AVAILABLE,IT*A2A*E12106004260007*1,45.484886,8.944646
AVAILABLE,IT*A2A*E12106004260007*2,45.484886,8.944646
AVAILABLE,IT*A2A*E12106004260007*3,45.484886,8.944646
AVAILABLE,IT*A2A*E12106004260008*1,45.5843,10.2783
AVAILABLE,IT*A2A*E12106004260008*2,45.5843,10.2783
AVAILABLE,IT*A2A*E12106004260008*3,45.5843,10.2783
AVAILABLE,IT*A2A*E12202051570001*1,45.508432,9.172923
AVAILABLE,IT*A2A*E12202051570001*2,45.508432,9.172923
AVAILABLE,IT*A2A*E12202051570001*3,45.508432,9.172923
AVAILABLE,IT*A2A*E12202051570002*1,45.422143,9.062727
AVAILABLE,IT*A2A*E12202051570002*2,45.422143,9.062727
AVAILABLE,IT*A2A*E12202051570002*3,45.422143,9.062727
AVAILABLE,IT*A2A*E12202051570003*1,45.522307,9.28035
AVAILABLE,IT*A2A*E12202051570003*2,45.522307,9.28035
AVAILABLE,IT*A2A*E12202051570003*3,45.522307,9.28035
AVAILABLE,IT*A2A*E12202051570004*1,45.442291,9.145825
AVAILABLE,IT*A2A*E12202051570004*2,45.442291,9.145825
AVAILABLE,IT*A2A*E12202051570004*3,45.442291,9.145825
AVAILABLE,IT*A2A*E12202051570005*1,45.514991,9.194281
AVAILABLE,IT*A2A*E12202051570005*2,45.514991,9.194281
AVAILABLE,IT*A2A*E12202051570005*3,45.514991,9.194281
CHARGING,IT*A2A*E12202051570006*1,45.458453,9.191695
CHARGING,IT*A2A*E12202051570006*2,45.458453,9.191695
CHARGING,IT*A2A*E12202051570006*3,45.458453,9.191695
OUTOFORDER,IT*A2A*E12202051570007*1,45.440762,9.173968
OUTOFORDER,IT*A2A*E12202051570007*2,45.440762,9.173968
OUTOFORDER,IT*A2A*E12202051570007*3,45.440762,9.173968
AVAILABLE,IT*A2A*E12202051570009*1,45.49466,9.165468
AVAILABLE,IT*A2A*E12202051570009*2,45.49466,9.165468
AVAILABLE,IT*A2A*E12202051570009*3,45.49466,9.165468
AVAILABLE,IT*A2A*E12202051570010*1,45.466892,9.15369
AVAILABLE,IT*A2A*E12202051570010*2,45.466892,9.15369
AVAILABLE,IT*A2A*E12202051570010*3,45.466892,9.15369
AVAILABLE,IT*A2A*E12202051570011*1,45.503123,9.16799
AVAILABLE,IT*A2A*E12202051570011*2,45.503123,9.16799
AVAILABLE,IT*A2A*E12202051570011*3,45.503123,9.16799
AVAILABLE,IT*A2A*E12202051570012*1,45.41667,9.075599
AVAILABLE,IT*A2A*E12202051570012*2,45.41667,9.075599
AVAILABLE,IT*A2A*E12202051570012*3,45.41667,9.075599
OUTOFORDER,IT*A2A*E12203051590001*1,45.44493,10.227015
OUTOFORDER,IT*A2A*E12203051590001*2,45.44493,10.227015
AVAILABLE,IT*A2A*E12203051590001*3,45.44493,10.227015
AVAILABLE,IT*A2A*E12203051590002*1,45.675883,9.693889
AVAILABLE,IT*A2A*E12203051590002*2,45.675883,9.693889
AVAILABLE,IT*A2A*E12203051590002*3,45.675883,9.693889
AVAILABLE,IT*A2A*E12203051590003*1,45.624079,10.123909
AVAILABLE,IT*A2A*E12203051590003*2,45.624079,10.123909
AVAILABLE,IT*A2A*E12203051590003*3,45.624079,10.123909
AVAILABLE,IT*A2A*E12203051590004*1,45.582602,10.229336
